REACTANT,REAGENT,CATALYST,SOLVENT,PRODUCT,YIELD
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,4.76410921845962
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,4.12096203597114
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,2.58383665286105
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CC(=O)O.CC(=O)O.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,4.44317065372505
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.Cc1ccccc1P(c1ccccc1C)c1ccccc1C.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,1.94987400815928
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,3.25080927899943
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,86.2621224841378
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe].[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,7.54607987344501
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.[Pd],CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,93.6745145376158
CCc1cccc(CC)c1.Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O.Clc1ccc2ncccc2c1,[Na+].[OH-],CC(=O)O.CC(=O)O.[Fe+2].[Pd].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CC#N.O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,14.3214354734956
